OBJECTID,Station_ID,Sample_Year,Waterbody_Name,Sample_Type,Fish_Species,Municipality,Subregional_Basin_Code,Sample_ID,Quantity,County,x,y
60315,18127,2007,Beacon Hill Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",BETHANY,6918,181272007,101,New Haven,-73.00195,41.4669500000001
60322,18127,2008,Beacon Hill Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",BETHANY,6918,181272008,13,New Haven,-73.00195,41.4669500000001
60329,18127,2009,Beacon Hill Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",BETHANY,6918,181272009,8,New Haven,-73.00195,41.4669500000001
60337,18127,2010,Beacon Hill Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",BETHANY,6918,181272010,26,New Haven,-73.00195,41.4669500000001
60343,18127,2011,Beacon Hill Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",BETHANY,6918,181272011,17,New Haven,-73.00195,41.4669500000001
60351,18127,2012,Beacon Hill Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",BETHANY,6918,181272012,19,New Haven,-73.00195,41.4669500000001
60359,18127,2013,Beacon Hill Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",BETHANY,6918,181272013,44,New Haven,-73.00195,41.4669500000001
60365,18127,2014,Beacon Hill Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",BETHANY,6918,181272014,41,New Haven,-73.00195,41.4669500000001
60371,18127,2015,Beacon Hill Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",BETHANY,6918,181272015,32,New Haven,-73.00195,41.4669500000001
60377,18127,2016,Beacon Hill Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",BETHANY,6918,181272016,27,New Haven,-73.00195,41.4669500000001
60386,18127,2017,Beacon Hill Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",BETHANY,6918,181272017,29,New Haven,-73.00195,41.4669500000001
60395,18134,2001,Canoe Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",TRUMBULL,7106,181342001,1,Fairfield,-73.2411099999999,41.2605600000001
60400,18270,2000,Wewaka Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",BRIDGEWATER,6000,182702000,25,Litchfield,-73.3497,41.5010300000001
60445,18456,2001,Hales Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",PORTLAND,4000,184562001,14,Middlesex,-72.6024,41.6324700000001
60462,18496,2002,Mill River,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",MONROE,7108,184962002,181,Fairfield,-73.27415,41.30213
60480,18503,2006,Blackwell Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",BROOKLYN,3711,185032006,1,Windham,-71.95136,41.7567500000001
60485,18504,2001,Quanduck Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",STERLING,3501,185042001,3,Windham,-71.82363,41.72297
60497,18523,2010,Bonney Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",CORNWALL,6000,185232010,8,Litchfield,-73.37541,41.8149530000001
60507,18535,2001,Grindle Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",GLASTONBURY,4000,185352001,6,Hartford,-72.6047799999999,41.6504820000001
60510,18536,2001,"Hawleys Brook, Unnamed Tributary to",Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",EASTON,7200,185362001,7,Fairfield,-73.34103,41.251918
60514,18536,2002,"Hawleys Brook, Unnamed Tributary to",Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",EASTON,7200,185362002,8,Fairfield,-73.34103,41.251918
60519,18536,2007,"Hawleys Brook, Unnamed Tributary to",Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",EASTON,7200,185362007,26,Fairfield,-73.34103,41.251918
60523,18536,2008,"Hawleys Brook, Unnamed Tributary to",Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",EASTON,7200,185362008,26,Fairfield,-73.34103,41.251918
60527,18536,2009,"Hawleys Brook, Unnamed Tributary to",Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",EASTON,7200,185362009,45,Fairfield,-73.34103,41.251918
60532,18536,2010,"Hawleys Brook, Unnamed Tributary to",Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",EASTON,7200,185362010,32,Fairfield,-73.34103,41.251918
60535,18536,2011,"Hawleys Brook, Unnamed Tributary to",Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",EASTON,7200,185362011,26,Fairfield,-73.34103,41.251918
60541,18536,2013,"Hawleys Brook, Unnamed Tributary to",Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",EASTON,7200,185362013,18,Fairfield,-73.34103,41.251918
60547,18536,2014,"Hawleys Brook, Unnamed Tributary to",Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",EASTON,7200,185362014,30,Fairfield,-73.34103,41.251918
60551,18536,2015,"Hawleys Brook, Unnamed Tributary to",Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",EASTON,7200,185362015,72,Fairfield,-73.34103,41.251918
60556,18536,2016,"Hawleys Brook, Unnamed Tributary to",Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",EASTON,7200,185362016,11,Fairfield,-73.34103,41.251918
60562,18536,2017,"Hawleys Brook, Unnamed Tributary to",Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",EASTON,7200,185362017,40,Fairfield,-73.34103,41.251918
60569,18578,1996,Green Fall River,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",VOLUNTOWN,1002,185781996,5,New London,-71.80945,41.5197190000001
60682,18610,1998,Mixville Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",PROSPECT,5202,186101998,18,New Haven,-72.94704,41.5051760000001
60699,18633,2008,Cathole Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",MERIDEN,5205,186332008,29,New Haven,-72.80191,41.5529000000001
60702,18681,2000,Lantern Hill Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",NORTH STONINGTON,2104,186812000,6,New London,-71.946759,41.4674600000001
60709,18734,2000,Pootatuck river,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",NEWTOWN,6020,187342000,7,Fairfield,-73.282188,41.419994
60723,18734,2001,Pootatuck river,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",NEWTOWN,6020,187342001,12,Fairfield,-73.282188,41.419994
60734,18734,2002,Pootatuck river,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",NEWTOWN,6020,187342002,12,Fairfield,-73.282188,41.419994
60770,18734,2007,Pootatuck river,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",NEWTOWN,6020,187342007,3,Fairfield,-73.282188,41.419994
60783,18734,2008,Pootatuck river,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",NEWTOWN,6020,187342008,1,Fairfield,-73.282188,41.419994
60851,18737,1998,Merrick Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",SCOTLAND,3803,187371998,27,Windham,-72.112128,41.6771140000001
60862,18737,1999,Merrick Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",SCOTLAND,3803,187371999,4,Windham,-72.112128,41.6771140000001
60866,18737,2000,Merrick Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",SCOTLAND,3803,187372000,10,Windham,-72.112128,41.6771140000001
60878,18737,2001,Merrick Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",SCOTLAND,3803,187372001,8,Windham,-72.112128,41.6771140000001
60889,18737,2004,Merrick Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",SCOTLAND,3803,187372004,29,Windham,-72.112128,41.6771140000001
60902,18737,2007,Merrick Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",SCOTLAND,3803,187372007,32,Windham,-72.112128,41.6771140000001
60922,18737,2010,Merrick Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",SCOTLAND,3803,187372010,16,Windham,-72.112128,41.6771140000001
60935,18737,2011,Merrick Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",SCOTLAND,3803,187372011,14,Windham,-72.112128,41.6771140000001
60952,18737,2012,Merrick Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",SCOTLAND,3803,187372012,2,Windham,-72.112128,41.6771140000001
60968,18737,2013,Merrick Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",SCOTLAND,3803,187372013,21,Windham,-72.112128,41.6771140000001
60982,18737,2014,Merrick Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",SCOTLAND,3803,187372014,21,Windham,-72.112128,41.6771140000001
61003,18738,1996,Merrick Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",SCOTLAND,3803,187381996,17,Windham,-72.1109979999999,41.6782700000001
61010,18738,1998,Merrick Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",SCOTLAND,3803,187381998,27,Windham,-72.1109979999999,41.6782700000001
61018,18738,2000,Merrick Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",SCOTLAND,3803,187382000,5,Windham,-72.1109979999999,41.6782700000001
61027,18738,2002,Merrick Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",SCOTLAND,3803,187382002,16,Windham,-72.1109979999999,41.6782700000001
61041,18738,2004,Merrick Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",SCOTLAND,3803,187382004,17,Windham,-72.1109979999999,41.6782700000001
61054,18738,2007,Merrick Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",SCOTLAND,3803,187382007,38,Windham,-72.1109979999999,41.6782700000001
61076,18738,2009,Merrick Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",SCOTLAND,3803,187382009,13,Windham,-72.1109979999999,41.6782700000001
61090,18738,2011,Merrick Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",SCOTLAND,3803,187382011,16,Windham,-72.1109979999999,41.6782700000001
61098,18738,2012,Merrick Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",SCOTLAND,3803,187382012,40,Windham,-72.1109979999999,41.6782700000001
61111,18738,2014,Merrick Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",SCOTLAND,3803,187382014,23,Windham,-72.1109979999999,41.6782700000001
61125,18738,2016,Merrick Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",SCOTLAND,3803,187382016,38,Windham,-72.1109979999999,41.6782700000001
61139,18780,2012,Tankerhoosen River,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",VERNON,4503,187802012,14,Tolland,-72.439497,41.840492
61144,18780,2013,Tankerhoosen River,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",VERNON,4503,187802013,1,Tolland,-72.439497,41.840492
61149,18780,2014,Tankerhoosen River,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",VERNON,4503,187802014,2,Tolland,-72.439497,41.840492
61155,18780,2016,Tankerhoosen River,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",VERNON,4503,187802016,6,Tolland,-72.439497,41.840492
61161,18780,2017,Tankerhoosen River,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",VERNON,4503,187802017,10,Tolland,-72.439497,41.840492
61167,18781,2014,Tankerhoosen River,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",VERNON,4503,187812014,12,Tolland,-72.43737,41.8406860000001
61242,18796,2001,Hawleys Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",EASTON,7200,187962001,74,Fairfield,-73.3424889999999,41.2508300000001
61247,18796,2002,Hawleys Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",EASTON,7200,187962002,61,Fairfield,-73.3424889999999,41.2508300000001
61263,18796,2007,Hawleys Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",EASTON,7200,187962007,145,Fairfield,-73.3424889999999,41.2508300000001
61268,18796,2008,Hawleys Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",EASTON,7200,187962008,129,Fairfield,-73.3424889999999,41.2508300000001
61274,18796,2009,Hawleys Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",EASTON,7200,187962009,67,Fairfield,-73.3424889999999,41.2508300000001
61279,18796,2010,Hawleys Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",EASTON,7200,187962010,83,Fairfield,-73.3424889999999,41.2508300000001
61283,18796,2011,Hawleys Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",EASTON,7200,187962011,56,Fairfield,-73.3424889999999,41.2508300000001
61289,18796,2012,Hawleys Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",EASTON,7200,187962012,56,Fairfield,-73.3424889999999,41.2508300000001
61293,18796,2013,Hawleys Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",EASTON,7200,187962013,26,Fairfield,-73.3424889999999,41.2508300000001
61299,18796,2014,Hawleys Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",EASTON,7200,187962014,9,Fairfield,-73.3424889999999,41.2508300000001
61304,18796,2015,Hawleys Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",EASTON,7200,187962015,18,Fairfield,-73.3424889999999,41.2508300000001
61309,18796,2016,Hawleys Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",EASTON,7200,187962016,11,Fairfield,-73.3424889999999,41.2508300000001
61317,18799,2008,Little River,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",OXFORD,6920,187992008,101,New Haven,-73.1361699999999,41.4469300000001
61323,18799,2011,Little River,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",OXFORD,6920,187992011,46,New Haven,-73.1361699999999,41.4469300000001
61334,18799,2012,Little River,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",OXFORD,6920,187992012,176,New Haven,-73.1361699999999,41.4469300000001
61346,18799,2013,Little River,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",OXFORD,6920,187992013,121,New Haven,-73.1361699999999,41.4469300000001
61356,18799,2014,Little River,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",OXFORD,6920,187992014,73,New Haven,-73.1361699999999,41.4469300000001
61364,18799,2015,Little River,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",OXFORD,6920,187992015,148,New Haven,-73.1361699999999,41.4469300000001
61374,18799,2016,Little River,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",OXFORD,6920,187992016,57,New Haven,-73.1361699999999,41.4469300000001
61383,18799,2017,Little River,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",OXFORD,6920,187992017,65,New Haven,-73.1361699999999,41.4469300000001
61392,18800,2000,Little River,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",OXFORD,6920,188002000,9,New Haven,-73.1110199999999,41.4292100000001
61400,18800,2003,Little River,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",OXFORD,6920,188002003,28,New Haven,-73.1110199999999,41.4292100000001
61434,18800,2007,Little River,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",OXFORD,6920,188002007,27,New Haven,-73.1110199999999,41.4292100000001
61445,18800,2008,Little River,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",OXFORD,6920,188002008,15,New Haven,-73.1110199999999,41.4292100000001
61455,18800,2009,Little River,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",OXFORD,6920,188002009,4,New Haven,-73.1110199999999,41.4292100000001
61468,18800,2012,Little River,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",OXFORD,6920,188002012,4,New Haven,-73.1110199999999,41.4292100000001
61475,18800,2013,Little River,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",OXFORD,6920,188002013,10,New Haven,-73.1110199999999,41.4292100000001
61489,18800,2014,Little River,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",OXFORD,6920,188002014,1,New Haven,-73.1110199999999,41.4292100000001
61498,18800,2015,Little River,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",OXFORD,6920,188002015,15,New Haven,-73.1110199999999,41.4292100000001
61506,18801,2014,Bonney Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",CORNWALL,6000,188012014,13,Litchfield,-73.37479,41.81469
61511,18801,2015,Bonney Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",CORNWALL,6000,188012015,7,Litchfield,-73.37479,41.81469
61514,18802,2001,"Housatonic River, Unnamed tributary to (POWERHOUSE  BROOK)",Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",NEW MILFORD,6000,188022001,3,Litchfield,-73.49382,41.66164
61523,18802,2002,"Housatonic River, Unnamed tributary to (POWERHOUSE  BROOK)",Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",NEW MILFORD,6000,188022002,8,Litchfield,-73.49382,41.66164
61533,18802,2003,"Housatonic River, Unnamed tributary to (POWERHOUSE  BROOK)",Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",NEW MILFORD,6000,188022003,2,Litchfield,-73.49382,41.66164
61567,18802,2007,"Housatonic River, Unnamed tributary to (POWERHOUSE  BROOK)",Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",NEW MILFORD,6000,188022007,101,Litchfield,-73.49382,41.66164
61587,18802,2009,"Housatonic River, Unnamed tributary to (POWERHOUSE  BROOK)",Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",NEW MILFORD,6000,188022009,1,Litchfield,-73.49382,41.66164
61689,18804,2011,Furnace Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",CORNWALL,6010,188042011,1,Litchfield,-73.3538599999999,41.82802
61706,18804,2014,Furnace Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",CORNWALL,6010,188042014,1,Litchfield,-73.3538599999999,41.82802
61734,18808,1998,Sprain Brook,Qualitative_electrofishing_presence indicated,"Brook Trout, Wild",WOODBURY,6803,188081998,6,Litchfield,-73.24882,41.58295
